ZIP_CODE,avg_traffic_pct,avg_diesel_pm,avg_cancer_risk,avg_resp_hazard,avg_ej_index
91042,65.53971843968445,0.388686815544331,35.871371864960985,0.7404376069273745,0.35311064002299714
91043,74.58533522768373,0.4477173153964645,37.362315365427776,0.8341837497769611,0.5750684836599165
91214,74.06802673390668,0.38747658434339133,34.99743865733045,0.6900943434475018,0.2829863941143426
91040,71.15904091854412,0.38675171956169335,34.895257814096645,0.6764669886361626,0.3222068372640863
91352,83.74434389273057,0.6583420068017056,40.59517881332209,0.9968138006146005,0.6142184031388257
91504,77.60400222436495,0.5984028358867733,39.28400394876601,0.9649656516681181,0.33265814631313173
91505,90.97045802409282,0.6559913026673126,42.51324340392435,0.9919041307625841,0.3067890517736195
91041,85.43731071131565,0.4038014036287349,34.81672325419905,0.6773323655379785,0.39099115151542235
91342,74.87091297793465,0.4719736945350166,36.54825820358351,0.7713043310632711,0.6052905453016993
91331,78.12737379271624,0.6124675634351772,39.040236924165896,0.8798488552748738,0.6841807156826951
91340,77.13252898778441,0.5574040752790936,38.315068860673726,0.8448482709835545,0.7028510342608147
91333,84.76458575194661,0.5843646948588348,38.5947023255724,0.8530035197525825,0.759096730228126
91392,94.55987047065443,0.574509702103997,37.95300443536972,0.8593740987939338,0.7095881987176134
91344,74.61735489334815,0.5306077873113264,37.68205516612102,0.8238245817216283,0.384138646627066
91326,70.25831301417712,0.4723147681789156,36.51402397945197,0.7611607310620097,0.34092772976265723
91327,93.32098641487173,0.4618270786251427,36.04055247695747,0.729305648675597,0.3422500043902117
91311,76.77441107493773,0.4561792045210338,36.30869687628292,0.7603589247300322,0.3533940659324604
91345,91.87647012785081,0.6795087475885748,38.96482015302192,0.8913263517534957,0.5406913536328023
91346,98.30255646060982,0.7322912036252672,38.659832921866176,0.8965726865791063,0.5361586969026235
91395,90.9236039845702,0.6811164918369608,38.85977626739475,0.8897000202090393,0.5217920503677186
91343,80.66672293991668,0.5835929278238837,39.04586625386237,0.8938388389569246,0.5365734179709521
91394,60.426765977409524,0.48105994401810176,37.82144298405208,0.8257779194390555,0.36371982064905845
91324,64.89553164973441,0.5177130974817148,37.4734703414495,0.8081946352791021,0.4284856661365555
91325,65.98068714627732,0.5072602250660624,37.95428439893965,0.8420418261730651,0.4281628920575225
93063,67.7138685830401,0.4102617377608012,34.99863249465868,0.6930803773328964,0.22981902946967936
91313,91.17556091704269,0.4796630409522747,36.38579006968652,0.7760439773449015,0.4088892157972467
91304,76.6441860503278,0.4772437056047556,37.08887048021721,0.8022042085869533,0.47378985478134694
91306,72.92974713268603,0.5362962228029845,38.07654099872254,0.8447732666761526,0.5454452039492134
91330,52.31729562992633,0.4677786240974914,37.35745721621008,0.8091730272020508,0.7531125722845171
91328,57.08679922871688,0.5370351075569098,37.542384122887526,0.8131115293270708,0.44228426994989034
91402,73.22338795823549,0.6111234800078933,40.7666788202387,0.97817909773954,0.687264184467358
91393,77.36576368839802,0.5990494810513805,39.208236974868754,0.8834608277191245,0.5879576198777672
91329,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91334,99.02297821397772,0.7129838127969219,39.30981110442797,0.9115763553454437,0.6150742082435164
91412,75.16209789069012,0.6130591828586508,40.894903737354,0.9797057637645498,0.7636830834641822
91605,79.91765482217251,0.6851975542857536,42.31825000089267,1.056087880535247,0.586173456054154
91353,85.98561053589513,0.6600692610579535,39.4632489513393,0.993331780583933,0.8023749420919257
91606,79.1429106628904,0.656489306822779,43.96644411928071,1.081716730818892,0.5036374270295765
91615,97.49008933517307,0.7359798877267907,41.91715036175157,1.074343209039484,0.5322595727897951
91405,71.2668088966387,0.6424361901830707,41.62533140064497,1.0431093096626722,0.6435906725265481
91401,72.7592928711677,0.6713201200806261,42.917723434595175,1.0557687833918663,0.45394221609727453
91607,87.63362093679308,0.7757338055768668,45.10635419962371,1.0937678090728338,0.29640870648843376
91611,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91612,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91609,90.74062245020757,0.7276079812095793,44.83643244028522,1.1271204087695508,0.42342050934066444
91601,82.89314372962747,0.7542153646098979,45.020904865465724,1.091002059490667,0.448467009842163
91617,89.13593666287792,0.7284710607012415,44.68375943043145,1.061641145478043,0.23083377611290065
91423,87.76854543433926,0.8074471426114458,43.492890782554944,1.113497292716598,0.2440314126070571
91604,84.9334463745865,0.8585841358037865,45.38798023977371,1.1208651972787904,0.2095202551960902
91602,97.4891476857497,0.9277311876724297,45.473668305132556,1.1478055679160184,0.27138814454671223
91603,71.8138614770618,0.712757542273148,44.78568189217265,1.065767270741885,0.4844924672547478
91406,85.52884891536307,0.6730580593929516,41.52230350364591,1.0877837468357294,0.5690094218228458
91409,95.548649736523,0.7932153151054745,43.08987485418035,1.2470769060770563,0.723685582895998
91470,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91482,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91411,81.32541519976077,0.7015713478075895,42.13634079862384,1.0846563583831241,0.4830869894866494
91408,77.02734414770947,0.6347229657636899,41.482839109821356,1.0365711818076953,0.651263452883191
91404,76.97684388572323,0.6349453690226501,41.5114613379856,1.0369316810158589,0.6528182463575307
91407,77.06463938076773,0.6345587174796296,41.46170114680796,1.0363049475059911,0.650115213592893
91403,93.45735075946489,0.8933472700757047,43.47546448090147,1.1603736205659914,0.2298941992858332
91413,98.27348488410769,0.9215512969932981,45.48907750396225,1.1666100068569358,0.2614010509989882
91496,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91495,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91335,69.14365102496606,0.5548432761980896,38.84298451474535,0.8850578830480743,0.5168914557019366
91337,67.543051605227,0.5808883613904348,39.74994714681435,0.9216388871874682,0.5827932310537186
91316,88.85942634029846,0.7708125504572749,40.387354754990106,1.011936420693413,0.2595432620702082
91303,79.19105032608725,0.5525950594406854,37.99535455866888,0.8614740071413748,0.5655319605465515
91396,62.497992078685954,0.5462803550024404,37.94511363521828,0.8391074100913782,0.5630808174900116
91307,68.94195599741404,0.3684063624824365,35.00041304538164,0.7243079127308297,0.2675250835705739
91309,94.31234402442308,0.5256257384070397,37.8253031447623,0.8300630211219442,0.8386454391367287
91308,75.18280810304572,0.39111291697521,35.80371889245242,0.7354629003840956,0.25396682994433295
91305,92.47076486333134,0.5534447573410612,37.65307543178628,0.8423081174199409,0.749720522048628
91367,82.52661351689834,0.6130437992968908,38.46342819205173,0.9101378363656517,0.30834724077295594
91371,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91365,84.30755419762065,0.628769443557087,39.40054660012345,0.9469263901569706,0.3332321010386215
91364,83.3758464662839,0.5856641937241878,38.3652284881266,0.9025441403812237,0.22258768354728825
91302,52.388780407662516,0.35069345954735065,33.61557031068411,0.6838932543308855,0.17148076953091493
91356,87.94970475705604,0.7379162812390823,39.953796353720385,0.9972195644845027,0.2947986666700993
91416,89.93308424215002,0.7248796063678777,40.1314430940198,0.9994508375489172,0.30215064499550043
91357,97.58476431923734,0.7475060110994975,40.52163531877552,1.0478430157260057,0.26186822712841773
91436,74.9532654987046,0.66197965634688,41.14568858605168,0.9976832908076113,0.15258131450794277
91426,83.43199760173904,0.6602528833194938,40.9658386567528,1.0012506666933905,0.1614464754655185
90049,74.84521855440168,0.6942816032382428,41.270222008516846,1.1101885926033856,0.16178949271910054
90077,63.28405979484964,0.6131202793050692,39.5378620773525,0.9909008029269293,0.16070336924137557
90210,67.42155166388581,0.7363526859105046,43.8988161340016,1.2503697321230849,0.1628803387247712
91610,96.92600153199044,0.6991144499647234,43.8622632116843,1.0175858629630568,0.22447868079048386
90046,86.36561231055855,0.8913253773728915,45.4847483747045,1.3623389351082746,0.26469514188988497
91608,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
90068,81.71651731264498,0.8110038221671085,44.73523274498791,1.0890266559614934,0.230054664506691
91614,81.2464745112604,0.8682803008523052,46.034804625182126,1.1302900642556066,0.19135729369353077
91105,88.74259239425352,0.7182432944042269,42.739282357563845,1.000409116358947,0.2791492031057972
90041,84.09921780009402,0.7688209462659882,42.88446555271682,1.0106410230658067,0.4317967339989364
90065,81.22510501437806,0.9683562767232117,45.667892317668475,1.1563421823717372,0.5615986311921688
90042,70.9834007188755,0.7864881617444849,43.782738944577524,1.0605659459196468,0.601853572525976
91030,86.93139943289215,0.7620886891966107,43.80036750854287,1.054757045138676,0.348652661154722
90050,60.918883688997255,0.7157298937378179,43.09032947783182,1.004444122044988,0.5708329257009385
90031,90.05962398117569,1.1277270274598201,48.08275713317282,1.2793154711161603,0.7366721814432738
91205,87.49436642229104,0.835076877452174,45.512799155498485,1.1185205953909918,0.4279315455831332
90039,89.71950034892772,0.93065430489,45.93614237458727,1.1471488910180383,0.38673847475323586
90027,80.8028404294422,0.8743152187469406,46.481063733712425,1.1674666348836114,0.3415947208826509
90072,75.1917132232528,0.9210856915854396,47.07599040675555,1.192544352665883,0.3637344473570025
90029,89.43308875949096,1.0753323068677443,47.83991747088139,1.2746657566230493,0.594797737348191
90028,93.24824379089625,1.0682204623041156,48.77388459661526,1.3751705835489303,0.4884886266645608
90093,92.48055907258231,1.0068873607140147,48.62475156752657,1.3496496776951057,0.4423726906079433
90078,92.48055907258231,1.0068873607140147,48.62475156752657,1.3496496776951057,0.4423726906079433
90038,93.37697665865109,0.9549317636424568,47.636034307334455,1.2777541797058567,0.5545244929233629
90036,79.03633210100986,0.8653223465112947,47.42967886042497,1.364364603455972,0.3023454746755842
90004,87.25532219247842,0.9216457461249247,47.51235065682693,1.2153643401947913,0.5812786499113016
90069,85.48900010210369,0.8766029721451095,45.95187453747742,1.4100843122850217,0.21908244378641778
90048,86.915991536902,0.828607244929003,46.878047523595164,1.4065953920797765,0.2276019239557673
90026,89.861115118177,1.1520903753639884,48.95546397780682,1.3103527626362526,0.5337888894310693
90012,94.6329785165443,1.3935942132541965,53.5531782119884,1.6252701198731045,0.6794360659005463
90032,81.38872036987189,0.8800459755416695,45.0765942549835,1.1003595834523023,0.6887389095886771
90033,89.34922326096658,1.4154895226032749,50.86738984838887,1.5338611549869396,0.813949706389188
90063,82.82140347600975,1.1928197074861402,48.319591107262966,1.2941420475557388,0.761863791483114
91801,82.97343267567967,0.8153032937492899,44.89325363991138,1.0813613656676588,0.6355335082705943
90089,99.2932473108986,1.210224512188245,45.58600148044383,1.274469838520902,0.7343016381316982
90023,97.15702719349844,1.3847426584637563,52.21526273159072,1.4924829993343003,0.7930169048110733
90086,90.81595210592936,1.3614885236450047,51.80382677273465,1.4878685794265272,0.5094917731605327
90058,87.54032083454793,1.051855860475301,47.931490391604235,1.3722016845272698,0.8173470181341776
90021,93.14531493466622,1.464836757400729,53.74265304998215,1.7557393121650517,0.6097075922502416
90013,86.92536641111286,1.467375923572916,59.31217956520964,2.0055089836402344,0.5739860108025685
90014,85.1753016407394,1.4528505382481682,60.60413152329214,2.0723580508116073,0.5994928270700369
90015,96.98951097122688,1.4002923068016018,54.62096452310155,1.7054120947747837,0.6598021344817125
90053,99.7952199335176,1.3488632195652208,54.93750867911648,1.6652930118019604,0.6256540329870608
90071,97.35487106162267,1.427719278662285,60.39796020701492,2.0405308798235673,0.5155445135935227
90084,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
90017,92.40433389752607,1.3386196906464125,55.07124843721238,1.6711011583960824,0.7409685844273624
90074,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
90081,98.1781292699878,1.436720441321688,60.78955249134788,2.059025311711568,0.485407690429844
90079,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
90055,95.96526856193985,1.3659933589839732,56.0409402015612,1.7630078002430658,0.5476804361889074
90057,86.95027345335973,1.1588114817915867,51.66795973034088,1.4161588984013604,0.7949180349015302
90020,74.1557675644689,1.0276018738207084,50.583380222409204,1.3785468080662637,0.6539345122670404
90005,83.06200124585338,1.0181200268138508,50.77260847938786,1.3923551044507618,0.7072037827028652
90006,85.11008181919985,1.0616636636555916,49.88637524675337,1.3285112823654381,0.8100570077573456
90010,80.91519798410319,1.018756896896669,50.54657912101194,1.3737870326345907,0.6700706044299678
90076,79.96428147556807,1.009723845094954,51.06750580080568,1.4443017818509558,0.667934276388007
90075,79.96428147556807,1.009723845094954,51.06750580080568,1.4443017818509558,0.667934276388007
90070,79.96428147556807,1.009723845094954,51.06750580080568,1.4443017818509558,0.667934276388007
90019,81.86568455793609,0.9129698476328029,48.01691025186476,1.2940118778354566,0.5706128810670149
90035,80.58491901789819,0.8337963342175974,45.693485674766606,1.3146572449219383,0.26879685594663894
90018,88.82568206311537,0.981032302403643,46.366413544105626,1.2581099784142236,0.736569989279187
90016,91.20102610304141,0.9613995159258742,46.86813917650528,1.3568896332725688,0.6794165665037005
90007,92.2271787228805,1.1897530189499947,48.08502108490271,1.4064061828403964,0.7693448089999955
90037,88.7256483799127,1.087985863023316,46.31496742151322,1.3348479240149038,0.8230950066181135
90011,85.88389724983686,1.0856061920073552,47.515493412413576,1.347554876857635,0.8481245841548956
90062,78.40608725972162,0.908111977427595,45.11981645954888,1.2426354184845247,0.7529468923137131
90082,99.44016337229175,1.2035781035970097,46.70908793394215,1.3874962166160634,0.8401280682964245
90047,78.05615415222634,0.9261596466219592,43.86676468579073,1.583579356837099,0.6938888439826689
90044,86.65283321614655,1.136672228827246,45.484886650261195,1.461694917281787,0.7908378385614914
90003,91.14788489364793,1.117199574586545,45.92741652618997,1.416786540018033,0.8347100970884265
90008,78.17999133990999,0.8211252082536841,42.246560273437076,1.3771224350731457,0.6654504134744168
90056,80.79573333941583,0.8363266034730472,43.76967648368373,1.5472225710158476,0.5285812116733218
90043,77.06166396041925,0.8053510571024048,43.7619091697808,1.5224622830121255,0.6501289969337005
90305,71.24539322226929,0.8646880071612855,43.28092161278038,1.8523026912841283,0.598248609917215
90001,79.58889300298623,1.016898793082242,45.87371070311247,1.3518069337520555,0.8166042322810383
90087,81.65559336097901,0.9788916614028278,46.13668638811395,1.3369209779870093,0.8352051309958789
90060,81.65559336097901,0.9788916614028278,46.13668638811395,1.3369209779870093,0.8352051309958789
90054,81.65559336097901,0.9788916614028278,46.13668638811395,1.3369209779870093,0.8352051309958789
90030,81.65559336097901,0.9788916614028278,46.13668638811395,1.3369209779870093,0.8352051309958789
90051,81.65559336097901,0.9788916614028278,46.13668638811395,1.3369209779870093,0.8352051309958789
90059,88.71015466591311,1.100953940844147,41.804603735179704,1.237928972110237,0.8029466786154507
90052,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
90002,84.28789945185436,1.0104359733521655,44.7937173983572,1.3582134116055224,0.8154269794113795
90061,93.67829191615438,1.1906711674835508,42.458472000054016,1.295852783409587,0.7416960202795284
90272,71.56759518006336,0.5447742615968061,35.68742785470043,0.8458268288164525,0.11882920138479784
90265,60.23078218483997,0.2777475841970663,26.89330641825499,0.5746618456589819,0.1625642424619808
90402,72.96559118153395,0.6245507846197308,37.669049775321604,0.9302043561998516,0.16446370740055377
90025,90.43962711114705,0.9224796341721377,46.282992945693856,1.3981801428563956,0.34740764150956094
90024,76.68332144480854,0.8289079029483188,45.98485477558104,1.3430704397278053,0.39262789396618947
90095,67.80569101259904,0.769012695183938,40.40330694671073,1.0533796081586146,0.3714635376987807
90067,89.29429775555835,0.8457156876748169,48.56440230086885,1.536228766738548,0.20917320644828252
90064,91.44937751366571,1.0045234459938819,47.53312182369424,1.3926170719162145,0.29298456777470316
90034,92.7937427876862,1.0829735381111667,47.42494587168396,1.47735695530112,0.4076413101144067
90212,86.7361207719242,0.7833483173571729,46.71205829067004,1.3837509197180955,0.19244837214088278
90232,84.20921029735473,0.9305105846758531,45.8416455850675,1.411390872076636,0.3180786519667355
90066,87.75043347530524,0.933647413106273,44.5564611820087,1.513290268675907,0.38471531453986074
90291,82.63974076102038,0.7631992206198331,34.76905686193104,1.0305120265553205,0.24790814792311353
90405,85.6929152762589,0.8211754549262001,41.3461004843282,1.1147776782921182,0.2736380269675522
90294,75.75456722227852,0.7170045580104357,32.26320311365923,0.9384024245544298,0.2488799293565657
90292,56.05097117661535,0.7445840910334435,34.68653051320499,1.1140478939385274,0.23487814530609
90230,89.90096002697322,0.9181745337253757,43.465891511462125,1.5394638152354274,0.3684117868816285
90094,95.25626669601095,0.7895946575457873,41.48887394521618,1.6851899715839715,0.321986293160606
90045,83.9578448757385,0.879493987467338,46.97486035224516,2.366286629889074,0.2977972982956164
90083,92.62754932425307,0.9412527340794401,47.54644872733988,2.339442450849881,0.24228014442491355
90293,79.27888462221078,0.6852211321682643,41.70686268977111,2.2648466561418497,0.2644421991118848
90301,88.67534555764588,0.9566929214222529,48.148219846890115,2.53245253630676,0.7269857686599748
90296,75.22627099439727,0.6633456029999045,35.173177143440874,1.237462994032006,0.16312388810616138
90247,85.9586294610222,0.9048668888763531,37.680035849774185,1.067244991556811,0.6731533698923251
90248,89.82044504989135,1.0293630799165867,38.143559796754374,1.077428886716404,0.5815251261456714
90501,84.22272348891472,0.8399357489424825,35.762925600633835,0.9038716285343289,0.5079141796515313
90502,94.6559102114973,1.0575588722862876,36.660857117934086,1.0010094863236498,0.5560497066206086
90710,89.44728148304046,0.8948550410364272,33.33730935430745,0.9174790135778471,0.6273823035874236
90717,87.74755121670958,0.7033153069716596,30.46931667355692,0.787521222725432,0.39206047211022427
90744,87.75970484608234,1.172168659877621,37.110280461129115,0.9620103070773962,0.7379862892910451
90745,82.92771661321169,0.9898145321604761,37.0461970080324,0.9276541824535399,0.6084981208393989
90748,82.58102632736926,1.1388359769547702,38.57702537880952,0.8989976053755463,0.7132804102409931
90731,80.047016136584,1.2402576107267207,30.171121644471846,0.7593826334477467,0.5255227364906591
90732,78.22908803195641,0.9252158018792556,28.53691152508371,0.7053348144460928,0.3171985242436316
90275,65.09988689349413,0.6283137764026658,26.419184488830005,0.64417877278332,0.2841354535816422
90733,79.85868548050678,1.8298472643812351,32.65572040067907,0.8919838415090979,0.6912858513889095
91020,93.81497011197935,0.4809751564749344,35.020953852569754,0.6834994599017565,0.34394262664028374
91224,97.70780181977388,0.5138992990658138,36.63991401811797,0.8038824368240881,0.32237564417421644
91208,83.43268636990159,0.4571537784684294,35.294327278456606,0.6801586905209198,0.2567996264027985
91011,72.20976714481716,0.3899094419861522,34.3153228532768,0.6431172031600267,0.26313648195832395
91021,97.44664792707347,0.5269096269769955,35.1812999971147,0.6981535316059141,0.372159436922221
91046,87.01779376385643,0.4062052694247,34.69990198217468,0.6543825534180335,0.2999729193617796
91207,86.90706111853001,0.64951141368947,42.936555669697626,0.96294641310764,0.23140641715565718
91201,75.65662458247152,0.7104685588844736,43.460842893719985,0.9947688470593931,0.34136521923424723
91202,77.39187632450222,0.673562172913108,44.203717812224376,0.987084242027541,0.3077256091210072
91206,91.9448326875318,0.7854934443484717,42.742582116450635,1.0336644141312203,0.340122737712892
91222,69.97936887092746,0.6844495518882086,44.71545600976663,0.9880722820414164,0.33151164280933343
91221,84.07540430198281,0.7724530605688604,44.61433995902455,1.034670063513032,0.4072288543877836
91502,87.18601794969904,0.7514600718514137,42.99518537181288,1.0703418743634046,0.43074281363253714
91506,84.64045181930939,0.6396628110382753,42.3453614083022,0.9803654124326433,0.3177072257611151
91203,93.8401683735309,0.8588998012951056,46.026747271312296,1.1387333613559307,0.3991727809709931
91204,93.64377679476142,0.8422140840079637,46.15069339682891,1.160924530869908,0.5124267240506704
91209,84.57323587738114,0.8458424377868957,46.055479750421874,1.185810018216093,0.3951518534351428
91226,99.06080568464556,0.8424544290240983,45.02475425464743,1.103510592011388,0.4425766177274
91210,93.0177781075362,0.8300015532962002,46.22515794422282,1.1671916283906218,0.4419340953524977
91225,94.06744629556427,0.860210689724811,45.68733844652204,1.1349924739094328,0.5823687685887523
91501,69.79367280956225,0.6222056580092358,40.44766801677347,0.9806278817932804,0.28754150318135974
91508,85.41989697724148,0.7624664504988252,41.88885212719625,1.102379791462012,0.37721114236911985
91503,85.41989697724148,0.7624664504988252,41.88885212719625,1.102379791462012,0.37721114236911985
91510,88.04922703818251,0.5586564564747172,39.80639185534928,0.9536118863810508,0.3366557159736245
91507,88.04922703818251,0.5586564564747172,39.80639185534928,0.9536118863810508,0.3366557159736245
91522,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91523,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91521,78.9738863740602,0.7693252743769275,40.75333654504818,1.0528512174254196,0.4904840959252472
91341,82.08969801729022,0.5819707038600112,38.51219810958617,0.8530122275588895,0.7358568566769507
91711,81.69818440294617,0.6776880402194762,39.51810323902126,0.8591837453062459,0.3259482615408372
91750,75.7526163617625,0.5709767221958948,38.237283264868076,0.7999485975054025,0.3499134720029967
91773,77.67359884943497,0.598359700343303,39.82241252164262,0.8335648695526513,0.37166223431632045
91740,86.02162981063628,0.6024401563690784,38.72385221754425,0.7969183758282342,0.39338046313498454
91741,60.101078210913094,0.44093205633065496,35.78128100404729,0.6888468312181975,0.3115231592472706
91702,85.86404406923123,0.6206778652493574,39.71486092444505,0.7816767968892524,0.6284534567033058
91010,73.61626137791053,0.5668816002045289,39.45746857852516,0.7907138326906563,0.5103013112899414
91724,81.63700932344614,0.6724106453353763,41.19482805847348,0.8849777961737793,0.4831283317436306
91768,89.88944779122892,0.6906217920998884,40.45233461915696,0.8757926774461219,0.6906115112921642
