ZIP_Code_of_Residence,Total_Births_2018_2022,Total_LBW_Count_2018_2022,LBW_Rate,combined_noise_mean_db,race_ethnicity_minority_status,black_prop,insurance_coverage_prop,late_prenatal_care_prop,maternal_age_risk_prop,low_education_prop
91010,1222.0,109.0,8.919803600654665,58.45421399361357,0.8006,0.0499906803355079,0.9843056849953402,0.1256137479541735,0.28846153846153844,0.2720949263502455
91011,553.0,49.5,8.95117540687161,56.20737026307164,0.4708,0.010692039825396,0.9990681249693462,0.07956600361663653,0.5244122965641953,0.059674502712477394
91016,2074.0,158.0,7.618129218900675,57.07242742324343,0.7178,0.0522213189230548,0.9972263402037206,0.10390549662487945,0.34450337512054,0.18105110896817744
91020,398.0,55.0,13.819095477386934,56.80772669305127,0.4992,0.0147822612864562,0.9804234918098282,0.13819095477386933,0.38944723618090454,0.09673366834170855
91024,436.0,55.0,12.614678899082568,52.98634598041096,0.4221,0.0519235942964756,0.9987445072190836,0.12614678899082568,0.47477064220183485,0.10091743119266056
91030,994.5,71.5,7.18954248366013,56.5212722989456,0.6215,0.0371666102396268,0.994695858255276,0.07792860734037205,0.521870286576169,0.0563097033685269
91040,1009.0,95.5,9.464816650148665,56.65197433974661,0.387,0.0290277844196834,0.988331500167376,0.12586719524281467,0.3607532210109019,0.1774033696729435
91042,1349.0,115.0,8.524833209785026,55.11901990994324,0.413,0.0191009992993841,0.9924407242154948,0.10266864343958487,0.3398813936249073,0.21793921423276502
91046,5.5,0.0,0.0,52.28331942010598,0.1524,0.0,1.0,0.0,1.0,0.0
91101,1191.5,105.5,8.854385228703315,56.92347376940848,0.6555,0.0577595379236966,0.9957440340477276,0.10784725136382711,0.3483004616030214,0.1376416281997482
91103,1393.0,141.0,10.122038765254846,57.01248229470788,0.7972,0.1574336511208451,0.9722825486803844,0.13890882986360373,0.3061737257717157,0.34099066762383345
91104,1737.0,134.0,7.714450201496834,52.73118089156834,0.6266,0.0656216938582326,0.9996380644802048,0.11139896373056994,0.3701784686240645,0.2158894645941278
91105,580.5,49.5,8.527131782945736,57.45087965787414,0.4419,0.0228490387645761,0.9796722344784116,0.06632213608957795,0.4780361757105943,0.07579672695951765
91106,1315.5,108.5,8.247814519194224,56.74762229038585,0.6448,0.0716835342040062,0.9976903372107672,0.10528316229570506,0.37438236412010645,0.09578107183580388
91107,1613.0,130.0,8.05951642901426,57.62524711221052,0.6329,0.0455480187839538,0.994045609404254,0.07160570365778053,0.439863608183509,0.09392436453812772
91108,379.0,38.5,10.15831134564644,53.56442784271485,0.7898,0.0050163229556493,1.0,0.14511873350923482,0.5699208443271768,0.05804749340369393
91201,937.5,103.0,10.986666666666666,56.54772702185064,0.3003,0.0098362135090014,0.993367323918242,0.11573333333333333,0.368,0.152
91202,1058.0,102.0,9.640831758034029,54.09899877177425,0.2657,0.0195786430730147,0.9954885900748982,0.09593572778827977,0.41257088846880907,0.1001890359168242
91203,913.5,72.5,7.936507936507936,57.63512532404508,0.4227,0.033874932549913,1.0,0.13409961685823754,0.3278598795840175,0.16639299397920088
91204,785.5,86.5,11.012094207511138,57.3788853517832,0.5626,0.0264570344266738,0.9751694226077527,0.11966900063653724,0.26543602800763844,0.2259707192870783
91205,1623.0,146.0,8.995686999383858,54.829048162012384,0.4255,0.0188225423017759,0.9959166550132847,0.11829944547134935,0.31608133086876156,0.23690696241528034
91206,1509.5,146.5,9.70520039748261,56.43112095027906,0.3195,0.0207159224623769,0.9924444169195517,0.08082146406094734,0.4130506790327923,0.13448161642928122
91207,458.0,49.5,10.807860262008736,51.71783512096248,0.1524,0.0036966910107294,1.0,0.10807860262008734,0.4650655021834061,0.08406113537117904
91208,650.0,49.5,7.615384615384616,57.16135354546122,0.3943,0.0059829615659751,0.9987643883722442,0.08461538461538462,0.51,0.07615384615384616
91210,88.0,0.0,0.0,56.698264221536895,0.3592,0.0,1.0,0.125,0.4375,0.125
91214,1193.0,120.0,10.05867560771165,56.301044324706695,0.5144,0.0068946326984912,0.997588424437299,0.08885163453478626,0.45138306789606036,0.07837384744341995
91301,885.0,93.5,10.564971751412427,56.520453843296366,0.2844,0.0157661226430042,0.995523688797338,0.0903954802259887,0.45310734463276836,0.10112994350282486
91302,785.0,66.0,8.40764331210191,56.9420565627278,0.1983,0.0262557945132608,0.9990120829850292,0.06305732484076433,0.49044585987261147,0.09681528662420383
91303,1792.0,148.0,8.258928571428571,55.35766039646855,0.7575,0.0385155662996961,0.9983992682369084,0.09542410714285714,0.2544642857142857,0.48828125
91304,2632.5,215.5,8.186134852801521,55.10558773484928,0.6878,0.048373153819272,0.9922934024903898,0.09477682811016144,0.28376068376068375,0.4011396011396011
91306,2322.0,201.0,8.656330749354005,53.96535939596747,0.7609,0.0329963606955115,0.9978164173069148,0.08290267011197244,0.28165374677002586,0.400947459086994
91307,1001.5,86.5,8.637044433349974,53.887848129844464,0.4295,0.0452538631346578,0.995230211289814,0.06040938592111832,0.4273589615576635,0.15926110833749377
91311,1656.5,136.5,8.240265620283731,57.170273088616256,0.5802,0.061822071847945,0.9907453477958006,0.08994868699064293,0.34591005131300934,0.18593419861153032
91316,1648.0,170.0,10.315533980582524,56.463962399863775,0.2941,0.023756886689827,1.0,0.05157766990291262,0.4208131067961165,0.12924757281553398
91321,1777.5,146.5,8.241912798874825,59.37589959461566,0.6782,0.0211922460282757,0.9968517708788808,0.12376933895921238,0.26357243319268636,0.3651195499296765
91324,1413.0,139.0,9.83722576079264,55.81930078099944,0.6878,0.0570535233996772,0.9968733189887036,0.09094125973106865,0.2827317763623496,0.27176220806794055
91325,1540.5,139.5,9.055501460564752,56.53770604329616,0.6499,0.0575456566395587,0.9952443931676844,0.10451152223304122,0.2898409607270367,0.2765335929892892
91326,1465.0,137.0,9.351535836177474,57.69396134514282,0.6006,0.0828972961126482,0.9991781497411172,0.07849829351535836,0.43583617747440273,0.11160409556313994
91331,5749.5,461.5,8.02678493782068,57.59680437858763,0.9569,0.019057352410725,0.9961925373732516,0.12783720323506392,0.2096704061222715,0.5334376902339334
91335,4072.0,307.0,7.539292730844793,53.56752208061606,0.7309,0.0413437362295549,0.988309702169574,0.0968811394891945,0.2706286836935167,0.3919449901768173
91340,1989.5,162.5,8.16788137723046,57.810861831785445,0.9671,0.0199299293550054,0.9979610591005686,0.11937672782106057,0.21161095752701684,0.4895702437798442
91342,5263.0,420.0,7.980239407182216,59.37368317932058,0.8788,0.0379239576582415,0.9919421041261612,0.11941858255747673,0.23114193425802773,0.43207296218886565
91343,3312.0,272.0,8.212560386473431,58.99402553809701,0.8045,0.0503062048011646,0.9966926716566707,0.11246980676328502,0.2545289855072464,0.473731884057971
91344,2289.5,192.5,8.407949333915703,58.11333383948991,0.5768,0.030076863094575,0.991014073001374,0.08713692946058091,0.3395937977724394,0.17951517798645994
91345,967.5,88.0,9.095607235142118,58.28786888244395,0.8329,0.0202911097884313,0.9829554677777176,0.12868217054263567,0.24754521963824289,0.33178294573643413
91350,2233.0,172.0,7.702642185400806,57.343624458378855,0.5518,0.0440539911566209,0.9963928322085176,0.08911777877295118,0.3123600537393641,0.11665920286609942
91351,1785.5,148.5,8.316998039764771,56.78108128297141,0.6759,0.0297150901245524,1.0,0.11089330719686362,0.2730327639316718,0.32875945113413607
91352,2467.0,192.0,7.782732063234699,58.65479155222226,0.7949,0.0222582838095655,0.9955483432380868,0.166396432914471,0.22760437778678558,0.4823672476692339
91354,1546.0,134.0,8.667529107373868,53.608135753525886,0.5048,0.0515451436181482,0.9996973274009504,0.07858990944372575,0.3667529107373868,0.09864165588615782
91355,1387.5,112.5,8.108108108108109,57.77508308095342,0.4108,0.024662418699858,0.997589884116346,0.09873873873873874,0.31207207207207205,0.12
91356,1458.5,147.0,10.0788481316421,55.957987758868285,0.3626,0.0619301284355697,0.9944115820778456,0.06753513884127528,0.3866986630099417,0.188892697977374
91361,630.0,77.0,12.22222222222222,54.18081829214489,0.2374,0.0114648322934997,0.9950941182744094,0.06984126984126984,0.44365079365079363,0.14603174603174604
91362,1331.0,116.0,8.715251690458302,57.83903945840016,0.3127,0.0190100625509926,0.9981234702202882,0.054094665664913597,0.37753568745304283,0.16716754320060107
91364,1216.0,104.5,8.59375,56.709156728551626,0.3552,0.0559707978446028,0.9933599860942116,0.05016447368421053,0.49136513157894735,0.11883223684210527
91367,2301.0,195.0,8.47457627118644,55.722227478863445,0.404,0.0724666755828986,0.9997102224599884,0.05910473707083876,0.38657105606258146,0.14015645371577576
91381,791.0,82.5,10.429835651074589,56.94164624162909,0.5864,0.0556460889570552,1.0,0.10872313527180784,0.4020227560050569,0.11125158027812895
91384,1164.5,96.5,8.286818376985831,57.23686645706116,0.6204,0.0485679155214812,0.8490525097642123,0.11850579647917561,0.28853585229712325,0.18162301416917132
91387,2489.5,201.5,8.093994778067886,58.71686423335323,0.6555,0.0737204135691702,0.999871827736478,0.12753564972886122,0.2864028921470175,0.2731472183169311
91390,762.0,71.5,9.383202099737533,57.20120022679823,0.3785,0.0218172213417855,0.9949815108293714,0.09383202099737532,0.276246719160105,0.16929133858267717
91401,2031.5,144.5,7.112970711297072,55.08200107510351,0.6034,0.0541616682406391,0.9994639985706628,0.10017228648781688,0.3256214619739109,0.33620477479694805
91402,3907.0,345.0,8.830304581520348,56.2721856896508,0.9008,0.0323240649425202,0.9940385945802728,0.13117481443562837,0.21909393396467877,0.5513181469157922
91403,1463.0,135.5,9.26179084073821,59.22825138021447,0.3541,0.0604936840885386,1.0,0.06527682843472317,0.4805194805194805,0.08031442241968557
91405,3179.5,253.5,7.972951721968863,57.8106388040668,0.7705,0.0427584714432562,0.9943914446989234,0.12690674634376475,0.2413901556848561,0.4670545683283535
91406,2936.0,229.0,7.799727520435967,58.64637841042136,0.7394,0.0440723778061416,0.9987799384338164,0.09570844686648501,0.28252724795640327,0.39475476839237056
91411,1385.5,137.5,9.924215084806928,57.44535744464844,0.681,0.0726497530499387,0.9882223816961458,0.09707686755683868,0.3099963911945146,0.3551064597618188
91423,1573.5,133.5,8.484270734032412,57.35478796063497,0.3048,0.0497058545946456,0.9964136282127914,0.07467429297743883,0.47124245312996504,0.08738481093104544
91436,711.0,77.0,10.829817158931084,57.55528241841898,0.128,0.0208770846201358,0.9967263743051268,0.07735583684950774,0.5555555555555556,0.05414908579465542
91501,936.5,100.5,10.731446876668446,51.60267448343464,0.3127,0.0167273494802385,0.9996833940161468,0.10731446876668446,0.3726641751201281,0.11532301121195943
91502,532.5,77.0,14.460093896713616,58.36051184881072,0.5348,0.0440220922677063,0.997238466536712,0.1652582159624413,0.3276995305164319,0.23943661971830985
91504,1215.5,97.5,8.02139037433155,58.28955586876306,0.4646,0.0461807198224098,0.9979984715601004,0.13656931303990127,0.3747429041546689,0.13615795968737146
91505,1304.0,117.0,8.97239263803681,59.54538130036212,0.4833,0.0304142306256997,0.9995646224654808,0.13381901840490798,0.4589723926380368,0.11618098159509202
91506,736.5,88.0,11.948404616429055,55.85916899827946,0.451,0.0119638018303594,0.9854287028989211,0.14052953156822812,0.4215885947046843,0.14052953156822812
91601,1777.5,143.5,8.073136427566807,57.63773755307617,0.5688,0.0976835602976274,0.998146848238102,0.12742616033755275,0.3358649789029536,0.2548523206751055
91602,911.5,84.0,9.215578716401536,59.70370094417924,0.404,0.0717217217217217,1.0,0.10367526055951728,0.4986286341195831,0.10148107515085025
91604,1514.0,125.0,8.256274768824307,56.02284127635472,0.2895,0.042590340785084,0.9908022324073208,0.06638044914134743,0.510898282694848,0.0749669749009247
91605,2853.0,250.0,8.762705923589206,58.18142087971968,0.7343,0.020327564177024,0.9940566074263368,0.14283210655450404,0.22397476340694006,0.4605678233438486
91606,2125.5,151.5,7.127734650670431,57.05589676412326,0.6714,0.0501010286554004,0.9949715282880236,0.14537755822159493,0.26370265819807104,0.38390966831333806
91607,1579.5,118.5,7.502374169040836,57.68482760365836,0.4476,0.0708336044771263,0.9885468861846816,0.096232985121874,0.39411206077872746,0.15004748338081672
91608,5.5,0.0,0.0,60.30633872056646,0.4119,0.0,1.0,0.0,0.0,0.0
91702,3416.0,250.0,7.318501170960187,57.24855673288184,0.8691,0.0277027461573091,0.9952730079104766,0.10245901639344263,0.23902224824355972,0.36855971896955503
91706,4103.0,338.0,8.237874725810384,57.73407979786485,0.966,0.0101110421408372,0.9950203462307744,0.09346819400438704,0.2085059712405557,0.43992200828661954
91709,3700.0,265.0,7.162162162162162,57.246579754749575,0.77,0.0412555366921535,0.9981746467367024,0.095,0.3112162162162162,0.14283783783783785
91711,1142.0,101.0,8.84413309982487,57.97176467644954,0.5365,0.0527942038250492,0.991476213307762,0.08450087565674255,0.4128721541155867,0.11208406304728546
91722,1870.0,167.0,8.930481283422461,56.05503456865483,0.8635,0.0350159559036843,0.9978822164200756,0.09786096256684491,0.24839572192513368,0.27941176470588236
91723,1047.5,113.0,10.787589498806682,55.29053362082469,0.8181,0.0480961923847695,0.9880316187931418,0.12553699284009545,0.2553699284009546,0.2730310262529833
91724,1298.5,123.5,9.510974201001156,57.40800164493601,0.7943,0.0523184601924759,0.9985301837270342,0.09857527916827108,0.29033500192529843,0.22949557181363112
91731,1518.0,137.0,9.025032938076416,58.805314722313575,0.9569,0.0040778695790929,0.9935817878798624,0.11857707509881422,0.21640316205533597,0.5085638998682477
91732,3291.0,238.0,7.231844424187177,57.09121069112346,0.9694,0.0079642711588099,0.9909998641488929,0.11136432695229413,0.20601640838650867,0.5296262534184139
91733,2367.5,199.5,8.426610348468849,56.44102918459198,0.9807,0.0075198472749284,0.9955998416874258,0.11172122492080254,0.19915522703273494,0.5309398099260824
91740,1256.0,0.0,0.0,57.45283755076769,0.6686,0.0228152298109174,0.972540636172644,0.10390127388535032,0.285828025477707,0.1819267515923567
91741,1085.0,0.0,0.0,51.67875913396447,0.5071,0.0256026408721019,0.9980807615538154,0.08525345622119816,0.328110599078341,0.12211981566820276
91744,4716.0,0.0,0.0,56.02743496586628,0.9615,0.0119551524313429,0.9988536155202822,0.09011874469889737,0.20494062765055132,0.4628922815945717
91745,2577.0,0.0,0.0,57.457435454714926,0.8827,0.0084701472363891,0.998792553479068,0.11331005044625533,0.3104384943733023,0.2242918121847109
91746,1643.0,0.0,0.0,57.67147959488774,0.9756,0.0205239729518502,1.0,0.10772976262933658,0.18867924528301888,0.4394400486914181
91748,3772.0,0.0,0.0,57.74376858609968,0.9428,0.0098515427242252,0.9985177076919568,0.11598621420996819,0.3195917285259809,0.2001590668080594
91750,1242.0,0.0,0.0,57.60064783623413,0.5671,0.0433664313913147,0.9929417394425172,0.11674718196457327,0.2962962962962963,0.16706924315619967
91754,2275.0,0.0,0.0,57.20532423255512,0.9484,0.0139081238765948,0.9971417626779032,0.18681318681318682,0.3395604395604396,0.17912087912087912
91755,1281.0,0.0,0.0,57.59154618180232,0.9564,0.0053372700431523,0.9914830797183738,0.15027322404371585,0.3485558157689305,0.24395003903200624
91765,2151.0,0.0,0.0,59.428597906083255,0.855,0.0395117321148709,0.9984548484647816,0.09832635983263599,0.3584379358437936,0.100185960018596
91766,4205.0,0.0,0.0,57.81757091396443,0.9337,0.0501891623631629,0.9954687342664384,0.1197384066587396,0.1821640903686088,0.49322235434007133
91767,3048.0,0.0,0.0,56.82595300978015,0.8793,0.0614413881494626,0.990752242926156,0.1332020997375328,0.19881889763779528,0.4603018372703412
91768,1933.0,0.0,0.0,58.408735161974334,0.8725,0.0383996839996614,0.9769489038738256,0.12933264355923435,0.1810657009829281,0.5106052767718572
91770,2616.0,0.0,0.0,57.49856196360188,0.9603,0.006295236492173,0.991398754418448,0.13627675840978593,0.3029434250764526,0.363914373088685
91773,1475.5,116.5,7.895628600474415,58.055207157016,0.6164,0.0322902600833675,0.9934832384195386,0.0904778041341918,0.3144696712978651,0.13486953575059302
91775,1115.0,104.5,9.37219730941704,54.67304970554142,0.8091,0.0144813604203732,0.990028548967686,0.14484304932735426,0.47040358744394617,0.15739910313901345
91776,1830.0,147.0,8.032786885245901,56.53683886037545,0.9348,0.0102035350830208,0.9881360471344404,0.12568306010928962,0.29453551912568304,0.30655737704918035
91780,1824.5,150.0,8.22143052891203,54.911224276629326,0.8708,0.0049780627742153,0.9954156823039711,0.1230474102493834,0.3387229377911757,0.16716908742121128
91789,1875.5,134.5,7.171420954412157,57.33042319280312,0.9054,0.0240471759673248,0.9988157672136694,0.09490802452679285,0.3740335910423887,0.12076779525459877
91790,2214.0,149.0,6.729900632339657,57.593605173959006,0.8907,0.0266191060082488,0.9899230854977148,0.08536585365853659,0.245483288166215,0.2899728997289973
91791,1671.5,150.5,9.003888722704158,57.1100011191072,0.8652,0.0348946964780838,0.999675535366645,0.09123541728985941,0.2841758899192342,0.21567454382291354
91792,1451.0,140.0,9.648518263266713,56.56570448169688,0.9467,0.0781530376826454,0.9986862342988976,0.11061337008959339,0.2746381805651275,0.2866988283942109
91801,2416.5,193.5,8.007448789571695,57.530287555605696,0.9082,0.0271567891972993,0.9901350337584396,0.10697289468239189,0.33809228222636045,0.2052555348644734
91803,1270.5,125.0,9.838646202282566,58.99345039034647,0.928,0.0198924360477142,0.9976901330759154,0.1046831955922865,0.34553325462416373,0.2404565131837859
92397,323.0,55.0,17.027863777089784,52.284838571752815,0.1615,0.0051393556038742,1.0,0.1873065015479876,0.26625386996904027,0.18885448916408668
93532,148.0,27.5,18.58108108108108,51.98442572842933,0.3093,0.025650289017341,0.970014450867052,0.1858108108108108,0.2972972972972973,0.3344594594594595
93535,5709.5,547.5,9.589281022856644,55.62486922257905,0.8164,0.216043507817811,0.999097707187442,0.29547245818372886,0.1670023644802522,0.502670986951572
93536,4025.5,349.5,8.68215128555459,53.96687681453884,0.6142,0.1315661782035463,0.9457098889520456,0.2018382809588871,0.19662153769718047,0.2849335486274997
93543,831.5,101.0,12.146722790138304,55.74922902374416,0.7853,0.0109062377402903,1.0,0.24594107035478052,0.1719783523752255,0.49909801563439565
93544,115.5,22.0,19.047619047619047,56.84794323154784,0.4391,0.0,1.0,0.2857142857142857,0.14285714285714285,0.3333333333333333
93550,5526.0,462.0,8.360477741585234,56.07763978098304,0.8839,0.1434706322621808,0.9986380535208156,0.2747014115092291,0.16331885631559898,0.5137531668476294
93551,2815.5,241.5,8.577517314864144,55.351420880856125,0.6606,0.0852821322368662,0.99884356988142,0.1974782454271,0.2289113834132481,0.27845853312022734
93552,2391.5,238.5,9.972820405603178,55.80638318285233,0.8895,0.1123331258214014,1.0,0.24231653773782144,0.17917624921597325,0.4587079238971357
93553,137.5,33.0,24.0,56.82955561423149,0.2198,0.0088028169014084,1.0,0.28,0.32,0.4
93563,11.0,0.0,0.0,49.500454412316415,0.6011,0.2387387387387387,0.6756756756756757,0.0,0.0,0.5
93591,475.5,66.0,13.8801261829653,54.07943874495955,0.8261,0.030108991825613,0.9985013623978202,0.3270241850683491,0.21451104100946372,0.5320715036803365
